"Div","Date","Time","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee","HS","AS","HST","AST","HF","AF","HC","AC","HY","AY","HR","AR","B365H","B365D","B365A","B365>2.5","B365<2.5","B365CH","B365CD","B365CA","SourceFile"
"E0",2019-11-10,14:00:00,"Man United","Brighton",3,1,"H",2,0,"H","J Moss",21,6,11,2,10,14,5,2,2,5,0,0,1.6,3.75,6.5,2,1.8,1.6,3.8,6,"E0_1920.csv"
"E0",2019-11-10,14:00:00,"Wolves","Aston Villa",2,1,"H",1,0,"H","A Taylor",17,13,5,4,17,8,6,3,4,3,0,0,1.9,3.5,4.2,1.9,1.9,1.66,3.8,5.25,"E0_1920.csv"
"E0",2019-11-10,16:30:00,"Liverpool","Man City",3,1,"H",2,0,"H","M Oliver",12,18,5,3,10,5,4,13,0,2,0,0,2.5,3.6,2.62,1.66,2.2,2.7,3.6,2.5,"E0_1920.csv"
"E0",2019-11-23,12:30:00,"West Ham","Tottenham",2,3,"A",0,2,"A","M Oliver",11,15,4,6,12,14,3,7,3,2,0,0,4.2,4.33,1.7,1.53,2.5,4.5,4.33,1.66,"E0_1920.csv"
"E0",2019-11-23,15:00:00,"Arsenal","Southampton",2,2,"D",1,1,"D","S Attwell",12,21,5,6,13,19,6,8,6,2,0,0,1.45,4.75,6.5,1.44,2.75,1.45,4.75,6.5,"E0_1920.csv"
"E0",2019-11-23,15:00:00,"Bournemouth","Wolves",1,2,"A",0,2,"A","S Hooper",9,17,2,7,10,12,5,9,2,1,1,0,2.75,3.3,2.6,2,1.8,2.87,3.25,2.5,"E0_1920.csv"
"E0",2019-11-23,15:00:00,"Brighton","Leicester",0,2,"A",0,0,"D","M Dean",7,19,0,9,9,1,6,7,2,0,0,0,3.75,3.5,2,1.9,1.9,3.75,3.6,1.95,"E0_1920.csv"
"E0",2019-11-23,15:00:00,"Crystal Palace","Liverpool",1,2,"A",0,0,"D","K Friend",16,12,6,4,8,7,9,8,0,1,0,0,7.5,4.75,1.4,1.66,2.2,6.5,4.4,1.5,"E0_1920.csv"
"E0",2019-11-23,15:00:00,"Everton","Norwich",0,2,"A",0,0,"D","A Taylor",18,13,7,5,12,11,7,7,3,5,0,0,1.36,5.1,8,1.53,2.5,1.33,5.25,8.5,"E0_1920.csv"
"E0",2019-11-23,15:00:00,"Watford","Burnley",0,3,"A",0,0,"D","P Tierney",15,11,4,5,14,13,7,5,0,3,0,0,2.3,3.4,3.1,2,1.8,2.2,3.25,3.4,"E0_1920.csv"
"E0",2019-11-23,17:30:00,"Man City","Chelsea",2,1,"H",2,1,"H","M Atkinson",15,11,4,2,5,9,8,2,1,1,0,0,1.44,5,6.5,1.4,3,1.36,5.5,7,"E0_1920.csv"
"E0",2019-11-24,16:30:00,"Sheffield United","Man United",3,3,"D",1,0,"H","A Marriner",12,11,8,5,13,10,6,3,1,2,0,0,3.5,3.4,2.1,2.2,1.66,3.75,3.4,2.05,"E0_1920.csv"
"E0",2019-11-25,20:00:00,"Aston Villa","Newcastle",2,0,"H",2,0,"H","L Mason",17,11,8,5,10,9,11,6,1,1,0,0,2.05,3.4,3.7,1.9,1.9,2.15,3.4,3.4,"E0_1920.csv"
"E0",2019-11-30,12:30:00,"Newcastle","Man City",2,2,"D",1,1,"D","C Kavanagh",6,24,3,9,4,6,1,10,1,2,0,0,13,8,1.16,1.44,2.75,13,8,1.16,"E0_1920.csv"
"E0",2019-11-30,15:00:00,"Burnley","Crystal Palace",0,2,"A",0,1,"A","P Bankes",15,7,4,2,13,10,5,6,2,0,0,0,2.25,3.25,3.3,2.2,1.66,2,3.4,3.8,"E0_1920.csv"
"E0",2019-11-30,15:00:00,"Chelsea","West Ham",0,1,"A",0,0,"D","J Moss",19,5,6,4,0,16,9,3,0,3,0,0,1.28,6,9,1.4,3,1.25,6.5,10,"E0_1920.csv"
"E0",2019-11-30,15:00:00,"Liverpool","Brighton",2,1,"H",2,0,"H","M Atkinson",15,12,7,5,3,10,4,5,0,0,1,0,1.18,7,15,1.44,2.75,1.18,7,16,"E0_1920.csv"
"E0",2019-11-30,15:00:00,"Tottenham","Bournemouth",3,2,"H",1,0,"H","L Mason",15,20,5,6,10,12,4,8,0,2,0,0,1.36,5.5,7.5,1.53,2.5,1.28,5.75,9.5,"E0_1920.csv"
"E0",2019-11-30,17:30:00,"Southampton","Watford",2,1,"H",0,1,"A","M Oliver",11,6,6,3,6,10,6,7,1,0,0,0,2.1,3.4,3.5,1.9,1.9,2.05,3.6,3.5,"E0_1920.csv"
"E0",2019-12-01,14:00:00,"Norwich","Arsenal",2,2,"D",2,1,"H","P Tierney",15,16,8,7,8,10,7,12,2,1,0,0,4,4.33,1.75,1.4,3,4.2,4.33,1.7,"E0_1920.csv"
"E0",2019-12-01,14:00:00,"Wolves","Sheffield United",1,1,"D",0,1,"A","D Coote",13,9,3,4,12,18,7,2,1,4,0,0,1.9,3.5,4.2,2.3,1.61,2.2,3,3.75,"E0_1920.csv"
"E0",2019-12-01,16:30:00,"Leicester","Everton",2,1,"H",0,1,"A","G Scott",16,11,6,3,7,9,4,4,0,1,0,0,1.61,4,5.25,1.8,2,1.57,4.2,5.75,"E0_1920.csv"
"E0",2019-12-01,16:30:00,"Man United","Aston Villa",2,2,"D",1,1,"D","C Pawson",16,9,6,3,16,8,9,9,4,1,0,0,1.45,4.5,7,1.72,2.1,1.44,4.75,7,"E0_1920.csv"
"E0",2019-12-03,19:30:00,"Crystal Palace","Bournemouth",1,0,"H",0,0,"D","A Taylor",7,6,2,3,6,15,6,9,3,3,1,0,2.2,3.4,3.25,2,1.8,2.2,3.5,3.2,"E0_1920.csv"
"E0",2019-12-03,20:15:00,"Burnley","Man City",1,4,"A",0,1,"A","J Moss",4,17,2,8,9,6,3,6,1,1,0,0,11,7,1.22,1.44,2.75,13,6.5,1.22,"E0_1920.csv"
"E0",2019-12-04,19:30:00,"Chelsea","Aston Villa",2,1,"H",1,1,"D","C Kavanagh",25,9,9,3,18,10,9,5,2,1,0,0,1.28,5.75,10,1.4,3,1.33,5.25,8.5,"E0_1920.csv"
"E0",2019-12-04,19:30:00,"Leicester","Watford",2,0,"H",0,0,"D","C Pawson",12,4,6,1,13,16,7,2,3,2,0,0,1.33,5.5,8,1.61,2.3,1.33,5.25,8.5,"E0_1920.csv"
"E0",2019-12-04,19:30:00,"Man United","Tottenham",2,1,"H",1,1,"D","P Tierney",12,8,7,5,9,9,4,3,0,1,0,0,2.75,3.4,2.55,1.8,2,2.5,3.4,2.8,"E0_1920.csv"
"E0",2019-12-04,19:30:00,"Southampton","Norwich",2,1,"H",2,0,"H","K Friend",14,10,5,3,12,7,6,1,1,1,0,0,1.72,4,4.2,1.57,2.37,1.75,3.8,4.5,"E0_1920.csv"
"E0",2019-12-04,19:30:00,"Wolves","West Ham",2,0,"H",1,0,"H","A Marriner",13,6,7,3,8,9,5,4,1,2,0,0,1.75,3.7,4.75,1.9,1.9,1.66,3.8,5.25,"E0_1920.csv"
"E0",2019-12-04,20:15:00,"Liverpool","Everton",5,2,"H",4,2,"H","M Dean",11,12,5,4,13,17,5,6,1,2,0,0,1.36,5,8.5,1.57,2.37,1.6,4,5.5,"E0_1920.csv"
"E0",2019-12-05,19:30:00,"Sheffield United","Newcastle",0,2,"A",0,1,"A","S Attwell",13,6,6,4,10,6,8,1,2,0,0,0,1.83,3.4,4.6,2.3,1.61,1.8,3.4,5,"E0_1920.csv"
"E0",2019-12-05,20:15:00,"Arsenal","Brighton",1,2,"A",0,1,"A","G Scott",12,20,5,9,10,11,9,9,3,1,0,0,1.57,4.33,5.5,1.53,2.5,1.61,4.33,5,"E0_1920.csv"
"E0",2019-12-07,12:30:00,"Everton","Chelsea",3,1,"H",1,0,"H","C Pawson",13,15,7,4,14,9,1,5,3,0,0,0,3.5,3.75,2,1.72,2.1,3.1,3.8,2.15,"E0_1920.csv"
"E0",2019-12-07,15:00:00,"Bournemouth","Liverpool",0,3,"A",0,2,"A","C Kavanagh",3,21,0,9,5,6,1,3,0,1,0,0,7,5.25,1.4,1.5,2.62,6,4.5,1.5,"E0_1920.csv"
"E0",2019-12-07,15:00:00,"Tottenham","Burnley",5,0,"H",3,0,"H","K Friend",13,7,7,1,12,8,1,1,1,1,0,0,1.4,4.75,8,1.57,2.37,1.4,4.75,7.5,"E0_1920.csv"
"E0",2019-12-07,15:00:00,"Watford","Crystal Palace",0,0,"D",0,0,"D","M Atkinson",13,3,3,0,15,16,6,2,4,2,0,0,2.37,3.3,3.1,2,1.8,2.4,3.4,2.9,"E0_1920.csv"
"E0",2019-12-07,17:30:00,"Man City","Man United",1,2,"A",0,2,"A","A Taylor",22,11,5,7,10,10,16,3,3,2,0,0,1.3,5.5,10,1.5,2.62,1.3,5.75,9,"E0_1920.csv"
"E0",2019-12-08,14:00:00,"Aston Villa","Leicester",1,4,"A",1,2,"A","M Oliver",15,23,2,8,21,15,8,5,6,2,0,0,4.33,3.8,1.8,1.61,2.3,4.75,4.2,1.65,"E0_1920.csv"
"E0",2019-12-08,14:00:00,"Newcastle","Southampton",2,1,"H",0,0,"D","D Coote",12,19,6,4,11,17,3,12,1,3,0,0,2.5,3.2,2.9,2.1,1.72,2.55,3.3,2.8,"E0_1920.csv"
"E0",2019-12-08,14:00:00,"Norwich","Sheffield United",1,2,"A",1,0,"H","S Hooper",14,9,4,3,6,12,9,1,0,4,0,0,2.9,3.5,2.37,1.8,2,3.1,3.5,2.25,"E0_1920.csv"
"E0",2019-12-08,16:30:00,"Brighton","Wolves",2,2,"D",2,2,"D","J Moss",13,13,4,5,10,7,3,4,3,0,0,0,2.62,3.1,2.87,2.3,1.61,2.6,3.2,2.87,"E0_1920.csv"
"E0",2019-12-09,20:00:00,"West Ham","Arsenal",1,3,"A",1,0,"H","M Dean",11,10,4,3,12,6,4,3,2,0,0,0,3.3,4,2,1.44,2.75,3.6,4,1.9,"E0_1920.csv"
"E0",2019-12-14,12:30:00,"Liverpool","Watford",2,0,"H",1,0,"H","A Marriner",16,8,6,2,8,6,6,3,2,1,0,0,1.16,7.5,17,1.4,3,1.16,7.5,15,"E0_1920.csv"
"E0",2019-12-14,15:00:00,"Burnley","Newcastle",1,0,"H",0,0,"D","T Robinson",7,9,4,0,15,12,4,3,0,2,0,0,1.95,3.4,4,2.1,1.72,1.95,3.5,3.9,"E0_1920.csv"
"E0",2019-12-14,15:00:00,"Chelsea","Bournemouth",0,1,"A",0,0,"D","G Scott",18,11,5,2,9,14,9,4,1,2,0,0,1.25,6,12,1.4,3,1.22,6.5,12,"E0_1920.csv"
"E0",2019-12-14,15:00:00,"Leicester","Norwich",1,1,"D",1,1,"D","A Madley",18,10,5,3,11,15,12,4,0,4,0,0,1.22,6.5,13,1.44,2.75,1.22,6.5,12,"E0_1920.csv"
"E0",2019-12-14,15:00:00,"Sheffield United","Aston Villa",2,0,"H",0,0,"D","P Bankes",7,8,3,0,10,9,3,2,2,2,0,0,1.85,3.75,4.2,1.8,2,1.75,3.9,4.4,"E0_1920.csv"
"E0",2019-12-14,17:30:00,"Southampton","West Ham",0,1,"A",0,1,"A","M Atkinson",11,11,2,4,9,14,5,8,1,3,0,0,1.9,3.8,3.8,1.61,2.3,1.75,4,4.2,"E0_1920.csv"
"E0",2019-12-15,14:00:00,"Man United","Everton",1,1,"D",0,1,"A","M Oliver",24,8,8,3,10,12,6,5,1,2,0,0,1.8,3.7,4.5,1.8,2,1.61,4,5.5,"E0_1920.csv"
"E0",2019-12-15,14:00:00,"Wolves","Tottenham",1,2,"A",0,1,"A","S Attwell",18,9,5,5,14,10,11,2,4,4,0,0,3.25,3.4,2.25,1.9,1.9,2.87,3.6,2.37,"E0_1920.csv"
"E0",2019-12-15,16:30:00,"Arsenal","Man City",0,3,"A",0,3,"A","P Tierney",6,14,1,7,9,24,3,3,1,4,0,0,6,5.25,1.44,1.33,3.4,6.5,6,1.36,"E0_1920.csv"
"E0",2019-12-16,19:45:00,"Crystal Palace","Brighton",1,1,"D",0,0,"D","C Pawson",11,15,4,10,7,12,3,7,1,1,0,0,2.55,3.25,2.87,2.2,1.66,2.75,3.25,2.7,"E0_1920.csv"
"E0",2019-12-21,12:30:00,"Everton","Arsenal",0,0,"D",0,0,"D","K Friend",9,6,0,2,10,11,5,4,2,3,0,0,2.3,3.8,2.87,1.57,2.37,2.05,3.8,3.25,"E0_1920.csv"
"E0",2019-12-21,15:00:00,"Aston Villa","Southampton",1,3,"A",0,2,"A","C Pawson",19,17,6,8,16,15,7,5,2,1,0,0,2.4,3.6,2.8,1.61,2.3,2.4,3.8,2.7,"E0_1920.csv"
"E0",2019-12-21,15:00:00,"Bournemouth","Burnley",0,1,"A",0,0,"D","M Atkinson",3,2,0,1,13,21,4,5,2,4,0,0,2.4,3.4,2.9,1.9,1.9,2.37,3.3,3,"E0_1920.csv"
"E0",2019-12-21,15:00:00,"Brighton","Sheffield United",0,1,"A",0,1,"A","R Jones",9,7,2,2,6,11,4,3,1,3,0,0,2.2,3.25,3.5,2.1,1.72,2.1,3.4,3.5,"E0_1920.csv"
"E0",2019-12-21,15:00:00,"Newcastle","Crystal Palace",1,0,"H",0,0,"D","S Hooper",8,16,3,4,12,11,4,5,2,0,0,0,2.37,3.1,3.25,2.5,1.53,2.4,3.1,3.2,"E0_1920.csv"
"E0",2019-12-21,15:00:00,"Norwich","Wolves",1,2,"A",1,0,"H","P Bankes",13,14,7,4,7,14,3,11,2,4,0,0,3.75,3.8,1.9,1.8,2,3.9,3.9,1.85,"E0_1920.csv"
"E0",2019-12-21,17:30:00,"Man City","Leicester",3,1,"H",2,1,"H","M Dean",23,5,12,2,14,9,6,1,2,2,0,0,1.36,5.25,7.5,1.4,3,1.36,5.75,7,"E0_1920.csv"
"E0",2019-12-22,14:00:00,"Watford","Man United",2,0,"H",0,0,"D","L Mason",11,17,3,8,16,11,3,5,3,1,0,0,4.33,4,1.75,1.9,1.9,4.75,3.8,1.72,"E0_1920.csv"
"E0",2019-12-22,16:30:00,"Tottenham","Chelsea",0,2,"A",0,2,"A","A Taylor",5,13,1,3,9,11,3,5,4,3,1,0,2.37,3.75,2.75,1.57,2.37,2.3,3.6,2.9,"E0_1920.csv"
"E0",2019-12-26,12:30:00,"Tottenham","Brighton",2,1,"H",0,1,"A","G Scott",11,11,5,5,10,9,9,2,4,2,0,0,1.53,4.33,6,1.61,2.3,1.5,4.5,6,"E0_1920.csv"
"E0",2019-12-26,15:00:00,"Aston Villa","Norwich",1,0,"H",0,0,"D","C Kavanagh",11,16,2,6,15,12,5,8,2,3,0,0,2.1,3.75,3.3,1.53,2.5,2.2,3.75,3,"E0_1920.csv"
"E0",2019-12-26,15:00:00,"Bournemouth","Arsenal",1,1,"D",1,0,"H","S Attwell",12,17,4,2,5,13,8,3,4,4,0,0,3.5,3.9,1.95,1.57,2.37,3.8,4,1.83,"E0_1920.csv"
"E0",2019-12-26,15:00:00,"Chelsea","Southampton",0,2,"A",0,1,"A","J Moss",10,5,3,3,10,9,8,1,3,2,0,0,1.33,5.25,9,1.5,2.62,1.36,5,8.5,"E0_1920.csv"
"E0",2019-12-26,15:00:00,"Crystal Palace","West Ham",2,1,"H",0,0,"D","A Marriner",13,10,4,2,5,10,7,6,0,2,0,0,2.3,3.4,3.1,1.9,1.9,2.2,3.4,3.25,"E0_1920.csv"
"E0",2019-12-26,15:00:00,"Everton","Burnley",1,0,"H",0,0,"D","A Taylor",21,6,5,0,15,14,10,2,0,0,0,0,1.7,3.75,5,1.9,1.9,1.7,3.6,5.25,"E0_1920.csv"
"E0",2019-12-26,15:00:00,"Sheffield United","Watford",1,1,"D",1,1,"D","D Coote",16,5,4,2,11,8,9,1,1,3,0,0,1.83,3.6,4.33,2.1,1.72,1.8,3.5,4.6,"E0_1920.csv"
"E0",2019-12-26,17:30:00,"Man United","Newcastle",4,1,"H",3,1,"H","K Friend",22,7,10,2,10,7,5,0,2,2,0,0,1.33,5.25,9,1.72,2.1,1.33,5.5,8.5,"E0_1920.csv"
"E0",2019-12-26,20:00:00,"Leicester","Liverpool",0,4,"A",0,1,"A","M Oliver",3,15,0,6,5,7,2,8,1,1,0,0,3.4,3.75,2.05,1.66,2.2,3.4,4,1.95,"E0_1920.csv"
"E0",2019-12-27,19:45:00,"Wolves","Man City",3,2,"H",0,1,"A","M Atkinson",20,7,8,3,7,13,3,1,0,1,0,1,8.5,5,1.36,1.57,2.37,6.5,5.5,1.4,"E0_1920.csv"
"E0",2019-12-28,12:30:00,"Brighton","Bournemouth",2,0,"H",1,0,"H","P Tierney",16,10,6,2,8,11,9,2,0,2,0,0,1.75,3.9,4.33,1.9,1.9,1.75,3.8,4.5,"E0_1920.csv"
"E0",2019-12-28,15:00:00,"Newcastle","Everton",1,2,"A",0,1,"A","L Mason",20,22,5,9,13,13,5,8,2,2,0,0,3.6,3.4,2.05,2.1,1.72,3.2,3.3,2.3,"E0_1920.csv"
"E0",2019-12-28,15:00:00,"Southampton","Crystal Palace",1,1,"D",0,0,"D","A Madley",14,5,5,2,13,7,12,4,1,2,0,0,1.95,3.6,3.8,2,1.8,1.9,3.6,4,"E0_1920.csv"
"E0",2019-12-28,15:00:00,"Watford","Aston Villa",3,0,"H",1,0,"H","S Hooper",20,11,6,2,16,9,6,3,3,1,1,0,1.95,3.8,3.6,1.72,2.1,1.75,4,4.2,"E0_1920.csv"
"E0",2019-12-28,17:30:00,"Norwich","Tottenham",2,2,"D",1,0,"H","K Friend",5,15,2,7,12,10,4,6,3,3,0,0,5,4,1.66,1.57,2.37,4.5,4.33,1.65,"E0_1920.csv"
"E0",2019-12-28,17:30:00,"West Ham","Leicester",1,2,"A",1,1,"D","D Coote",14,13,4,8,16,4,5,5,4,1,0,0,4,3.9,1.83,1.61,2.3,2.5,3.75,2.6,"E0_1920.csv"
"E0",2019-12-28,19:45:00,"Burnley","Man United",0,2,"A",0,1,"A","M Dean",8,14,1,5,17,10,5,4,4,3,0,0,4.33,3.75,1.8,1.9,1.9,4.1,3.7,1.85,"E0_1920.csv"
"E0",2019-12-29,14:00:00,"Arsenal","Chelsea",1,2,"A",1,0,"H","C Pawson",7,13,2,4,13,19,2,3,5,4,0,0,2.87,3.75,2.3,1.53,2.5,2.8,3.8,2.3,"E0_1920.csv"
"E0",2019-12-29,16:30:00,"Liverpool","Wolves",1,0,"H",1,0,"H","A Taylor",10,10,3,2,7,3,5,6,1,0,0,0,1.25,5.75,12,1.57,2.37,1.25,6.5,10,"E0_1920.csv"
"E0",2019-12-29,18:00:00,"Man City","Sheffield United",2,0,"H",0,0,"D","C Kavanagh",16,8,4,0,5,6,8,5,1,1,0,0,1.16,7.5,16,1.4,3,1.2,7.5,12,"E0_1920.csv"
"E0",2020-01-01,12:30:00,"Brighton","Chelsea",1,1,"D",0,1,"A","S Attwell",16,16,5,5,8,15,5,3,2,3,0,0,3.6,3.6,1.95,1.72,2.1,3.6,4,1.9,"E0_1920.csv"
"E0",2020-01-01,12:30:00,"Burnley","Aston Villa",1,2,"A",0,2,"A","M Oliver",20,11,1,6,12,10,8,4,1,1,0,0,1.75,3.8,4.33,1.9,1.9,1.95,3.5,3.9,"E0_1920.csv"
"E0",2020-01-01,15:00:00,"Newcastle","Leicester",0,3,"A",0,2,"A","M Atkinson",5,17,2,10,8,12,4,5,1,1,0,0,5,3.8,1.66,1.9,1.9,4.2,3.8,1.8,"E0_1920.csv"
"E0",2020-01-01,15:00:00,"Southampton","Tottenham",1,0,"H",1,0,"H","M Dean",12,11,3,5,21,8,6,9,3,4,0,0,3.3,3.5,2.1,1.66,2.2,3.5,3.9,1.95,"E0_1920.csv"
"E0",2020-01-01,15:00:00,"Watford","Wolves",2,1,"H",1,0,"H","A Madley",9,16,3,4,12,6,4,7,3,1,1,0,3,3.4,2.3,2,1.8,3.2,3.3,2.3,"E0_1920.csv"
"E0",2020-01-01,17:30:00,"Man City","Everton",2,1,"H",0,0,"D","A Marriner",16,7,7,2,11,11,3,6,0,4,0,0,1.25,6.5,10,1.36,3.2,1.28,6,9,"E0_1920.csv"
"E0",2020-01-01,17:30:00,"Norwich","Crystal Palace",1,1,"D",1,0,"H","J Moss",15,12,4,3,12,9,2,5,5,0,0,0,2.5,3.4,2.75,1.9,1.9,2.35,3.4,3,"E0_1920.csv"
"E0",2020-01-01,17:30:00,"West Ham","Bournemouth",4,0,"H",3,0,"H","G Scott",14,3,7,2,3,12,9,2,1,2,0,0,1.9,3.75,3.8,1.66,2.2,1.86,3.7,4,"E0_1920.csv"
"E0",2020-01-01,20:00:00,"Arsenal","Man United",2,0,"H",2,0,"H","C Kavanagh",10,10,4,4,11,15,1,4,2,0,0,0,2.55,3.6,2.62,1.66,2.2,2.6,3.7,2.5,"E0_1920.csv"
"E0",2020-01-02,20:00:00,"Liverpool","Sheffield United",2,0,"H",1,0,"H","P Tierney",19,3,7,2,5,8,8,4,0,0,0,0,1.2,6.5,13,1.53,2.5,1.25,5.75,12,"E0_1920.csv"
"E0",2020-01-10,20:00:00,"Sheffield United","West Ham",1,0,"H",0,0,"D","M Oliver",13,7,3,2,11,6,7,3,1,0,0,0,1.95,3.4,4,2,1.8,1.9,3.4,4.2,"E0_1920.csv"
"E0",2020-01-11,12:30:00,"Crystal Palace","Arsenal",1,1,"D",0,1,"A","P Tierney",6,7,3,4,14,22,1,4,2,3,0,1,4.1,3.9,1.8,1.8,2,4.33,3.9,1.75,"E0_1920.csv"
"E0",2020-01-11,15:00:00,"Chelsea","Burnley",3,0,"H",2,0,"H","K Friend",18,7,8,2,7,4,10,3,0,3,0,0,1.28,5.5,11,1.66,2.2,1.3,5.5,9.5,"E0_1920.csv"
"E0",2020-01-11,15:00:00,"Everton","Brighton",1,0,"H",1,0,"H","D Coote",14,9,6,2,7,7,4,3,2,1,0,0,1.85,3.8,4,1.8,2,1.9,3.9,3.75,"E0_1920.csv"
"E0",2020-01-11,15:00:00,"Leicester","Southampton",1,2,"A",1,1,"D","L Mason",5,16,5,10,9,17,2,4,0,3,0,0,1.6,4,5.5,1.66,2.2,1.7,3.8,5,"E0_1920.csv"
"E0",2020-01-11,15:00:00,"Man United","Norwich",4,0,"H",1,0,"H","A Taylor",13,8,6,3,18,7,4,2,0,0,0,0,1.33,5.25,8.5,1.57,2.37,1.33,5.5,8,"E0_1920.csv"
"E0",2020-01-11,15:00:00,"Wolves","Newcastle",1,1,"D",1,1,"D","P Bankes",9,5,4,1,13,12,5,2,0,3,0,0,1.44,4.5,7.5,2,1.8,1.44,4.33,7.5,"E0_1920.csv"
"E0",2020-01-11,17:30:00,"Tottenham","Liverpool",0,1,"A",0,1,"A","M Atkinson",14,13,4,7,4,8,4,3,0,2,0,0,4.5,4.33,1.66,1.61,2.3,4.75,4.1,1.66,"E0_1920.csv"
"E0",2020-01-12,14:00:00,"Bournemouth","Watford",0,3,"A",0,1,"A","M Dean",10,18,1,6,3,13,5,5,1,1,0,0,2.6,3.3,2.7,1.9,1.9,2.5,3.5,2.7,"E0_1920.csv"
"E0",2020-01-12,16:30:00,"Aston Villa","Man City",1,6,"A",0,4,"A","J Moss",7,22,1,12,5,12,2,4,2,1,0,0,13,8.5,1.16,1.28,3.75,15,10,1.12,"E0_1920.csv"
"E0",2020-01-18,12:30:00,"Watford","Tottenham",0,0,"D",0,0,"D","M Oliver",15,17,2,5,13,13,3,3,2,3,0,0,3.25,3.5,2.2,1.8,2,2.9,3.75,2.25,"E0_1920.csv"
"E0",2020-01-18,15:00:00,"Arsenal","Sheffield United",1,1,"D",1,0,"H","M Dean",11,12,4,4,9,13,4,5,1,2,0,0,1.83,3.6,4.33,2,1.8,1.95,3.4,4,"E0_1920.csv"
"E0",2020-01-18,15:00:00,"Brighton","Aston Villa",1,1,"D",1,0,"H","A Madley",10,8,2,3,11,13,3,4,3,3,0,0,1.66,4,5,1.66,2.2,1.65,4.2,4.75,"E0_1920.csv"
"E0",2020-01-18,15:00:00,"Man City","Crystal Palace",2,2,"D",0,1,"A","S Scott",25,5,6,3,9,7,14,2,1,2,0,0,1.1,11,19,1.3,3.5,1.08,11,26,"E0_1920.csv"
"E0",2020-01-18,15:00:00,"Norwich","Bournemouth",1,0,"H",1,0,"H","P Tierney",16,6,5,3,10,10,4,5,2,2,1,1,2.2,3.5,3.25,1.8,2,2.25,3.5,3.1,"E0_1920.csv"
"E0",2020-01-18,15:00:00,"Southampton","Wolves",2,3,"A",2,0,"H","D England",11,8,5,4,13,12,1,3,2,1,0,0,2.4,3.4,3,2,1.8,2.6,3.1,2.87,"E0_1920.csv"
"E0",2020-01-18,15:00:00,"West Ham","Everton",1,1,"D",1,1,"D","A Marriner",12,11,6,3,11,13,7,6,1,0,0,0,2.9,3.5,2.37,1.8,2,2.9,3.4,2.4,"E0_1920.csv"
"E0",2020-01-18,17:30:00,"Newcastle","Chelsea",1,0,"H",0,0,"D","C Kavanagh",7,19,2,4,9,14,1,10,1,1,0,0,6,4.5,1.5,1.72,2.1,5.5,4.33,1.55,"E0_1920.csv"
"E0",2020-01-19,14:00:00,"Burnley","Leicester",2,1,"H",0,1,"A","A Taylor",8,18,5,8,14,8,4,5,1,0,0,0,4.33,3.75,1.83,1.9,1.9,4.2,3.6,1.85,"E0_1920.csv"
"E0",2020-01-19,16:30:00,"Liverpool","Man United",2,0,"H",1,0,"H","C Pawson",16,9,5,4,7,10,11,5,1,3,0,0,1.36,5.25,8,1.66,2.2,1.4,4.75,7.5,"E0_1920.csv"
"E0",2020-01-21,19:30:00,"Aston Villa","Watford",2,1,"H",0,1,"A","M Atkinson",16,8,5,2,11,18,6,3,2,2,0,0,2.8,3.5,2.45,1.9,1.9,3.1,3.4,2.3,"E0_1920.csv"
"E0",2020-01-21,19:30:00,"Bournemouth","Brighton",3,1,"H",2,0,"H","K Friend",11,21,3,8,9,12,5,8,1,1,0,0,2.87,3.4,2.45,2,1.8,2.75,3.3,2.55,"E0_1920.csv"
"E0",2020-01-21,19:30:00,"Crystal Palace","Southampton",0,2,"A",0,1,"A","A Marriner",6,15,0,6,12,13,0,8,1,2,0,0,2.7,3.25,2.7,2.2,1.66,2.75,3.2,2.7,"E0_1920.csv"
"E0",2020-01-21,19:30:00,"Everton","Newcastle",2,2,"D",1,0,"H","S Hooper",17,8,8,2,13,10,6,4,1,1,0,0,1.55,4.1,6,1.9,1.9,1.5,4.2,6.5,"E0_1920.csv"
"E0",2020-01-21,19:30:00,"Sheffield United","Man City",0,1,"A",0,0,"D","L Mason",4,18,1,5,13,13,5,13,4,3,0,0,7,5,1.4,1.61,2.3,8,5,1.36,"E0_1920.csv"
"E0",2020-01-21,20:15:00,"Chelsea","Arsenal",2,2,"D",1,0,"H","S Attwell",19,2,8,2,11,6,17,5,2,1,0,1,1.72,3.9,4.5,1.72,2.1,1.72,3.9,4.5,"E0_1920.csv"
"E0",2020-01-22,19:30:00,"Leicester","West Ham",4,1,"H",2,0,"H","D Coote",19,6,8,2,10,19,7,8,1,1,0,0,1.53,4.33,6,1.57,2.37,1.45,4.75,6.5,"E0_1920.csv"
"E0",2020-01-22,19:30:00,"Tottenham","Norwich",2,1,"H",1,0,"H","C Kavanagh",14,12,3,2,12,7,7,3,0,1,0,0,1.4,5,7.5,1.53,2.5,1.33,5.25,9,"E0_1920.csv"
"E0",2020-01-22,20:15:00,"Man United","Burnley",0,2,"A",0,1,"A","J Moss",24,5,7,2,11,7,5,2,0,2,0,0,1.36,4.75,9,1.8,2,1.4,4.6,8,"E0_1920.csv"
"E0",2020-01-23,20:00:00,"Wolves","Liverpool",1,2,"A",0,1,"A","M Oliver",10,13,3,6,6,11,2,4,0,1,0,0,5.75,3.8,1.61,1.8,2,5.25,4,1.61,"E0_1920.csv"
